,location_name,run_datetime,infragravity_phase,energy_dominance,energy_ratio,Hs,Tp
474,Werri Beach,2014-08-16 09:35:00,Negative,Infragravity,0.5481780276555763,1.0782059448713537,8.249769977615294
475,Werri Beach,2014-08-16 09:35:00,Positive,Infragravity,0.5481780276555763,1.0782059448713537,8.249769977615294
476,Werri Beach,2014-08-16 09:35:00,Positive,Sea-Swell,0.5481780276555763,1.0782059448713537,8.249769977615294
477,Werri Beach,2014-08-16 09:35:00,Positive,Sea-Swell,0.5481780276555763,1.0782059448713537,8.249769977615294
478,Werri Beach,2014-08-16 09:40:00,Positive,Sea-Swell,0.6260461922540316,0.9332744717742442,8.31614872654466
479,Werri Beach,2014-08-16 09:40:00,Positive,Sea-Swell,0.6260461922540316,0.9332744717742442,8.31614872654466
480,Werri Beach,2014-08-16 09:40:00,Negative,Sea-Swell,0.6260461922540316,0.9332744717742442,8.31614872654466
481,Werri Beach,2014-08-16 09:40:00,Negative,Sea-Swell,0.6260461922540316,0.9332744717742442,8.31614872654466
482,Werri Beach,2014-08-16 09:40:00,Positive,Sea-Swell,0.6260461922540316,0.9332744717742442,8.31614872654466
483,Werri Beach,2014-08-16 09:40:00,Positive,Sea-Swell,0.6260461922540316,0.9332744717742442,8.31614872654466
484,Werri Beach,2014-08-16 09:40:00,Positive,Sea-Swell,0.6260461922540316,0.9332744717742442,8.31614872654466
485,Werri Beach,2014-08-16 09:40:00,Positive,Sea-Swell,0.6260461922540316,0.9332744717742442,8.31614872654466
486,Werri Beach,2014-08-16 09:40:00,Positive,Sea-Swell,0.6260461922540316,0.9332744717742442,8.31614872654466
487,Werri Beach,2014-08-16 09:40:00,Negative,Sea-Swell,0.6260461922540316,0.9332744717742442,8.31614872654466
488,Werri Beach,2014-08-16 09:45:00,Negative,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
489,Werri Beach,2014-08-16 09:45:00,Positive,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
490,Werri Beach,2014-08-16 09:45:00,Positive,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
491,Werri Beach,2014-08-16 09:45:00,Positive,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
492,Werri Beach,2014-08-16 09:45:00,Positive,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
493,Werri Beach,2014-08-16 09:45:00,Positive,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
494,Werri Beach,2014-08-16 09:45:00,Negative,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
495,Werri Beach,2014-08-16 09:45:00,Positive,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
496,Werri Beach,2014-08-16 09:45:00,Positive,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
497,Werri Beach,2014-08-16 09:45:00,Positive,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
498,Werri Beach,2014-08-16 09:45:00,Positive,Sea-Swell,0.4889754772633994,0.8810422832483462,7.9113673458713745
499,Werri Beach,2014-08-16 09:50:00,Negative,Sea-Swell,0.5982019959492262,0.9649031257602182,8.21345612148576
500,Werri Beach,2014-08-16 09:50:00,Negative,Sea-Swell,0.5982019959492262,0.9649031257602182,8.21345612148576
501,Werri Beach,2014-08-16 09:50:00,Negative,Sea-Swell,0.5982019959492262,0.9649031257602182,8.21345612148576
502,Werri Beach,2014-08-16 09:50:00,Negative,Sea-Swell,0.5982019959492262,0.9649031257602182,8.21345612148576
503,Werri Beach,2014-08-16 09:50:00,Positive,Infragravity,0.5982019959492262,0.9649031257602182,8.21345612148576
504,Werri Beach,2014-08-16 09:50:00,Negative,Infragravity,0.5982019959492262,0.9649031257602182,8.21345612148576
505,Werri Beach,2014-08-16 09:50:00,Negative,Infragravity,0.5982019959492262,0.9649031257602182,8.21345612148576
506,Werri Beach,2014-08-16 09:50:00,Positive,Sea-Swell,0.5982019959492262,0.9649031257602182,8.21345612148576
507,Werri Beach,2014-08-16 09:50:00,Negative,Sea-Swell,0.5982019959492262,0.9649031257602182,8.21345612148576
508,Werri Beach,2014-08-16 09:50:00,Negative,Sea-Swell,0.5982019959492262,0.9649031257602182,8.21345612148576
509,Moreton Island,2016-12-20 10:05:00,Negative,Infragravity,0.7368117180236136,0.7917375486163334,7.5596502077263725
510,Moreton Island,2016-12-20 10:05:00,Negative,Infragravity,0.7368117180236136,0.7917375486163334,7.5596502077263725
511,Moreton Island,2016-12-20 10:05:00,Negative,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
512,Moreton Island,2016-12-20 10:05:00,Negative,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
513,Moreton Island,2016-12-20 10:05:00,Negative,Infragravity,0.7368117180236136,0.7917375486163334,7.5596502077263725
514,Moreton Island,2016-12-20 10:05:00,Positive,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
515,Moreton Island,2016-12-20 10:05:00,Positive,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
516,Moreton Island,2016-12-20 10:05:00,Positive,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
517,Moreton Island,2016-12-20 10:05:00,Positive,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
518,Moreton Island,2016-12-20 10:05:00,Positive,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
519,Moreton Island,2016-12-20 10:05:00,Positive,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
520,Moreton Island,2016-12-20 10:05:00,Negative,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
521,Moreton Island,2016-12-20 10:05:00,Negative,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
522,Moreton Island,2016-12-20 10:05:00,Positive,Infragravity,0.7368117180236136,0.7917375486163334,7.5596502077263725
523,Moreton Island,2016-12-20 10:05:00,Negative,Infragravity,0.7368117180236136,0.7917375486163334,7.5596502077263725
524,Moreton Island,2016-12-20 10:05:00,Negative,Sea-Swell,0.7368117180236136,0.7917375486163334,7.5596502077263725
525,Moreton Island,2016-12-20 10:10:00,Negative,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
526,Moreton Island,2016-12-20 10:10:00,Positive,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
527,Moreton Island,2016-12-20 10:10:00,Negative,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
528,Moreton Island,2016-12-20 10:10:00,Negative,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
529,Moreton Island,2016-12-20 10:10:00,Negative,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
530,Moreton Island,2016-12-20 10:10:00,Negative,Infragravity,0.8380812232437448,0.7816247349647574,8.00780786937145
531,Moreton Island,2016-12-20 10:10:00,Negative,Infragravity,0.8380812232437448,0.7816247349647574,8.00780786937145
532,Moreton Island,2016-12-20 10:10:00,Positive,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
533,Moreton Island,2016-12-20 10:10:00,Negative,Infragravity,0.8380812232437448,0.7816247349647574,8.00780786937145
534,Moreton Island,2016-12-20 10:10:00,Positive,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
535,Moreton Island,2016-12-20 10:10:00,Positive,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
536,Moreton Island,2016-12-20 10:10:00,Positive,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
537,Moreton Island,2016-12-20 10:10:00,Negative,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
538,Moreton Island,2016-12-20 10:10:00,Positive,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
539,Moreton Island,2016-12-20 10:10:00,Positive,Infragravity,0.8380812232437448,0.7816247349647574,8.00780786937145
540,Moreton Island,2016-12-20 10:10:00,Positive,Infragravity,0.8380812232437448,0.7816247349647574,8.00780786937145
541,Moreton Island,2016-12-20 10:10:00,Positive,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
542,Moreton Island,2016-12-20 10:10:00,Positive,Sea-Swell,0.8380812232437448,0.7816247349647574,8.00780786937145
543,Moreton Island,2016-12-20 10:15:00,Negative,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
544,Moreton Island,2016-12-20 10:15:00,Negative,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
545,Moreton Island,2016-12-20 10:15:00,Negative,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
546,Moreton Island,2016-12-20 10:15:00,Positive,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
547,Moreton Island,2016-12-20 10:15:00,Positive,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
548,Moreton Island,2016-12-20 10:15:00,Negative,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
549,Moreton Island,2016-12-20 10:15:00,Positive,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
550,Moreton Island,2016-12-20 10:15:00,Negative,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
551,Moreton Island,2016-12-20 10:15:00,Positive,Sea-Swell,1.1866463757321797,0.8011985645239871,8.145562176541766
552,Moreton Island,2016-12-20 10:15:00,Positive,Sea-Swell,1.1866463757321797,0.8011985645239871,8.145562176541766
553,Moreton Island,2016-12-20 10:15:00,Negative,Sea-Swell,1.1866463757321797,0.8011985645239871,8.145562176541766
554,Moreton Island,2016-12-20 10:15:00,Negative,Sea-Swell,1.1866463757321797,0.8011985645239871,8.145562176541766
555,Moreton Island,2016-12-20 10:15:00,Positive,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
556,Moreton Island,2016-12-20 10:15:00,Positive,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
557,Moreton Island,2016-12-20 10:15:00,Positive,Infragravity,1.1866463757321797,0.8011985645239871,8.145562176541766
558,Moreton Island,2016-12-20 10:15:00,Negative,Sea-Swell,1.1866463757321797,0.8011985645239871,8.145562176541766
559,Moreton Island,2016-12-20 10:20:00,Negative,Infragravity,1.10566026523626,0.7917351659755497,7.994098127465666
560,Moreton Island,2016-12-20 10:20:00,Negative,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
561,Moreton Island,2016-12-20 10:20:00,Negative,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
562,Moreton Island,2016-12-20 10:20:00,Negative,Infragravity,1.10566026523626,0.7917351659755497,7.994098127465666
563,Moreton Island,2016-12-20 10:20:00,Negative,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
564,Moreton Island,2016-12-20 10:20:00,Negative,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
565,Moreton Island,2016-12-20 10:20:00,Negative,Infragravity,1.10566026523626,0.7917351659755497,7.994098127465666
566,Moreton Island,2016-12-20 10:20:00,Negative,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
567,Moreton Island,2016-12-20 10:20:00,Negative,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
568,Moreton Island,2016-12-20 10:20:00,Negative,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
569,Moreton Island,2016-12-20 10:20:00,Negative,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
570,Moreton Island,2016-12-20 10:20:00,Negative,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
571,Moreton Island,2016-12-20 10:20:00,Positive,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
572,Moreton Island,2016-12-20 10:20:00,Positive,Infragravity,1.10566026523626,0.7917351659755497,7.994098127465666
573,Moreton Island,2016-12-20 10:20:00,Positive,Infragravity,1.10566026523626,0.7917351659755497,7.994098127465666
574,Moreton Island,2016-12-20 10:20:00,Negative,Infragravity,1.10566026523626,0.7917351659755497,7.994098127465666
575,Moreton Island,2016-12-20 10:20:00,Negative,Infragravity,1.10566026523626,0.7917351659755497,7.994098127465666
576,Moreton Island,2016-12-20 10:20:00,Negative,Infragravity,1.10566026523626,0.7917351659755497,7.994098127465666
577,Moreton Island,2016-12-20 10:20:00,Negative,Sea-Swell,1.10566026523626,0.7917351659755497,7.994098127465666
578,Moreton Island,2016-12-20 10:25:00,Positive,Sea-Swell,0.7176940508438726,0.7661728359362792,7.029709266557791
579,Moreton Island,2016-12-20 10:25:00,Positive,Infragravity,0.7176940508438726,0.7661728359362792,7.029709266557791
580,Moreton Island,2016-12-20 10:25:00,Positive,Sea-Swell,0.7176940508438726,0.7661728359362792,7.029709266557791
581,Moreton Island,2016-12-20 10:25:00,Positive,Sea-Swell,0.7176940508438726,0.7661728359362792,7.029709266557791
582,Moreton Island,2016-12-20 10:25:00,Positive,Sea-Swell,0.7176940508438726,0.7661728359362792,7.029709266557791
583,Moreton Island,2016-12-20 10:25:00,Negative,Sea-Swell,0.7176940508438726,0.7661728359362792,7.029709266557791
584,Moreton Island,2016-12-20 10:25:00,Negative,Sea-Swell,0.7176940508438726,0.7661728359362792,7.029709266557791
585,Moreton Island,2016-12-20 10:25:00,Positive,Infragravity,0.7176940508438726,0.7661728359362792,7.029709266557791
586,Moreton Island,2016-12-20 10:25:00,Positive,Infragravity,0.7176940508438726,0.7661728359362792,7.029709266557791
587,Moreton Island,2016-12-20 10:25:00,Negative,Infragravity,0.7176940508438726,0.7661728359362792,7.029709266557791
588,Moreton Island,2016-12-20 10:25:00,Negative,Infragravity,0.7176940508438726,0.7661728359362792,7.029709266557791
589,Moreton Island,2016-12-20 10:25:00,Positive,Sea-Swell,0.7176940508438726,0.7661728359362792,7.029709266557791
590,Moreton Island,2016-12-20 10:30:00,Negative,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
591,Moreton Island,2016-12-20 10:30:00,Negative,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
592,Moreton Island,2016-12-20 10:30:00,Negative,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
593,Moreton Island,2016-12-20 10:30:00,Negative,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
594,Moreton Island,2016-12-20 10:30:00,Negative,Infragravity,0.7908614943116281,0.8547389764672807,7.79135333756822
595,Moreton Island,2016-12-20 10:30:00,Negative,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
596,Moreton Island,2016-12-20 10:30:00,Negative,Infragravity,0.7908614943116281,0.8547389764672807,7.79135333756822
597,Moreton Island,2016-12-20 10:30:00,Positive,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
598,Moreton Island,2016-12-20 10:30:00,Positive,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
599,Moreton Island,2016-12-20 10:30:00,Negative,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
600,Moreton Island,2016-12-20 10:30:00,Negative,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
601,Moreton Island,2016-12-20 10:30:00,Positive,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
602,Moreton Island,2016-12-20 10:30:00,Positive,Sea-Swell,0.7908614943116281,0.8547389764672807,7.79135333756822
603,Moreton Island,2016-12-20 10:35:00,Negative,Infragravity,1.0026565205230666,0.8095764855211042,7.4309752151798705
604,Moreton Island,2016-12-20 10:35:00,Negative,Infragravity,1.0026565205230666,0.8095764855211042,7.4309752151798705
605,Moreton Island,2016-12-20 10:35:00,Negative,Sea-Swell,1.0026565205230666,0.8095764855211042,7.4309752151798705
606,Moreton Island,2016-12-20 10:35:00,Positive,Sea-Swell,1.0026565205230666,0.8095764855211042,7.4309752151798705
607,Moreton Island,2016-12-20 10:35:00,Positive,Sea-Swell,1.0026565205230666,0.8095764855211042,7.4309752151798705
608,Moreton Island,2016-12-20 10:35:00,Positive,Sea-Swell,1.0026565205230666,0.8095764855211042,7.4309752151798705
609,Moreton Island,2016-12-20 10:35:00,Negative,Infragravity,1.0026565205230666,0.8095764855211042,7.4309752151798705
610,Moreton Island,2016-12-20 10:35:00,Negative,Infragravity,1.0026565205230666,0.8095764855211042,7.4309752151798705
611,Moreton Island,2016-12-20 10:35:00,Positive,Infragravity,1.0026565205230666,0.8095764855211042,7.4309752151798705
612,Moreton Island,2016-12-20 10:35:00,Negative,Infragravity,1.0026565205230666,0.8095764855211042,7.4309752151798705
613,Moreton Island,2016-12-20 10:35:00,Negative,Sea-Swell,1.0026565205230666,0.8095764855211042,7.4309752151798705
614,Moreton Island,2016-12-20 10:35:00,Negative,Sea-Swell,1.0026565205230666,0.8095764855211042,7.4309752151798705
615,Moreton Island,2016-12-20 10:35:00,Positive,Sea-Swell,1.0026565205230666,0.8095764855211042,7.4309752151798705
616,Moreton Island,2016-12-20 10:35:00,Positive,Sea-Swell,1.0026565205230666,0.8095764855211042,7.4309752151798705
617,Moreton Island,2016-12-20 10:35:00,Negative,Infragravity,1.0026565205230666,0.8095764855211042,7.4309752151798705
618,Moreton Island,2016-12-20 10:35:00,Negative,Infragravity,1.0026565205230666,0.8095764855211042,7.4309752151798705
619,Moreton Island,2016-12-20 10:40:00,Negative,Sea-Swell,1.1340767166698236,0.8220794628689674,7.177525932712645
620,Moreton Island,2016-12-20 10:40:00,Positive,Sea-Swell,1.1340767166698236,0.8220794628689674,7.177525932712645
621,Moreton Island,2016-12-20 10:40:00,Positive,Sea-Swell,1.1340767166698236,0.8220794628689674,7.177525932712645
622,Moreton Island,2016-12-20 10:40:00,Positive,Sea-Swell,1.1340767166698236,0.8220794628689674,7.177525932712645
623,Moreton Island,2016-12-20 10:40:00,Negative,Infragravity,1.1340767166698236,0.8220794628689674,7.177525932712645
624,Moreton Island,2016-12-20 10:40:00,Positive,Infragravity,1.1340767166698236,0.8220794628689674,7.177525932712645
625,Moreton Island,2016-12-20 10:40:00,Positive,Infragravity,1.1340767166698236,0.8220794628689674,7.177525932712645
626,Moreton Island,2016-12-20 10:40:00,Positive,Sea-Swell,1.1340767166698236,0.8220794628689674,7.177525932712645
627,Moreton Island,2016-12-20 10:40:00,Positive,Infragravity,1.1340767166698236,0.8220794628689674,7.177525932712645
628,Moreton Island,2016-12-20 10:40:00,Positive,Infragravity,1.1340767166698236,0.8220794628689674,7.177525932712645
629,Moreton Island,2016-12-20 10:40:00,Negative,Infragravity,1.1340767166698236,0.8220794628689674,7.177525932712645
630,Moreton Island,2016-12-20 10:45:00,Negative,Infragravity,1.1519442899037593,0.8074031241174061,7.412307260388433
631,Moreton Island,2016-12-20 10:45:00,Positive,Sea-Swell,1.1519442899037593,0.8074031241174061,7.412307260388433
632,Moreton Island,2016-12-20 10:45:00,Positive,Sea-Swell,1.1519442899037593,0.8074031241174061,7.412307260388433
633,Moreton Island,2016-12-20 10:45:00,Negative,Sea-Swell,1.1519442899037593,0.8074031241174061,7.412307260388433
634,Moreton Island,2016-12-20 10:45:00,Positive,Sea-Swell,1.1519442899037593,0.8074031241174061,7.412307260388433
635,Moreton Island,2016-12-20 10:45:00,Positive,Sea-Swell,1.1519442899037593,0.8074031241174061,7.412307260388433
636,Moreton Island,2016-12-20 10:45:00,Negative,Infragravity,1.1519442899037593,0.8074031241174061,7.412307260388433
637,Moreton Island,2016-12-20 10:45:00,Positive,Infragravity,1.1519442899037593,0.8074031241174061,7.412307260388433
638,Moreton Island,2016-12-20 10:45:00,Negative,Infragravity,1.1519442899037593,0.8074031241174061,7.412307260388433
639,Moreton Island,2016-12-20 10:45:00,Negative,Infragravity,1.1519442899037593,0.8074031241174061,7.412307260388433
640,Moreton Island,2016-12-20 10:50:00,Negative,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
641,Moreton Island,2016-12-20 10:50:00,Negative,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
642,Moreton Island,2016-12-20 10:50:00,Negative,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
643,Moreton Island,2016-12-20 10:50:00,Negative,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
644,Moreton Island,2016-12-20 10:50:00,Positive,Sea-Swell,1.0684535138231688,0.8674963631156346,7.436663335711198
645,Moreton Island,2016-12-20 10:50:00,Positive,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
646,Moreton Island,2016-12-20 10:50:00,Positive,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
647,Moreton Island,2016-12-20 10:50:00,Positive,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
648,Moreton Island,2016-12-20 10:50:00,Positive,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
649,Moreton Island,2016-12-20 10:50:00,Positive,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
650,Moreton Island,2016-12-20 10:50:00,Positive,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
651,Moreton Island,2016-12-20 10:50:00,Positive,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
652,Moreton Island,2016-12-20 10:50:00,Positive,Infragravity,1.0684535138231688,0.8674963631156346,7.436663335711198
653,Moreton Island,2016-12-20 10:50:00,Positive,Sea-Swell,1.0684535138231688,0.8674963631156346,7.436663335711198
654,Moreton Island,2016-12-20 10:50:00,Positive,Sea-Swell,1.0684535138231688,0.8674963631156346,7.436663335711198
