,event_id,norm_overrun_location,true_overrun_location,overrun_probability,number_of_events,number_of_waves,avg_overrun_period,avg_wave_period,norm_overrun_period,overrun_time,overrun_datetime,run_id,run_datetime,location,location_name
479,9,0.1388951224785031,48.944525058083045,0.4864864864864865,18,37.0,16.666666666666668,8.108108108108109,2.0555555555555554,164.04392021027252,2018-12-24 11:32:44,6,2018-12-24 11:30:00,FrazerBeach,Frazer Beach
480,10,-0.0002780934493782361,37.49940827918183,0.4864864864864865,18,37.0,16.666666666666668,8.108108108108109,2.0555555555555554,175.50706143047694,2018-12-24 11:32:55,6,2018-12-24 11:30:00,FrazerBeach,Frazer Beach
481,11,0.007640286756311232,35.09279877751879,0.4864864864864865,18,37.0,16.666666666666668,8.108108108108109,2.0555555555555554,183.53860815175804,2018-12-24 11:33:03,6,2018-12-24 11:30:00,FrazerBeach,Frazer Beach
482,12,0.0083165036864713,45.80093919108917,0.4864864864864865,18,37.0,16.666666666666668,8.108108108108109,2.0555555555555554,215.82169716806408,2018-12-24 11:33:35,6,2018-12-24 11:30:00,FrazerBeach,Frazer Beach
483,13,0.3034018347524055,59.38762336520147,0.4864864864864865,18,37.0,16.666666666666668,8.108108108108109,2.0555555555555554,222.76890504062283,2018-12-24 11:33:42,6,2018-12-24 11:30:00,FrazerBeach,Frazer Beach
484,14,0.3034018347524055,59.38762336520147,0.4864864864864865,18,37.0,16.666666666666668,8.108108108108109,2.0555555555555554,222.76890504062283,2018-12-24 11:33:42,6,2018-12-24 11:30:00,FrazerBeach,Frazer Beach
485,15,0.004191998233296745,41.40600368100847,0.4864864864864865,18,37.0,16.666666666666668,8.108108108108109,2.0555555555555554,263.1301045662512,2018-12-24 11:34:23,6,2018-12-24 11:30:00,FrazerBeach,Frazer Beach
486,16,0.012256215277284044,39.09930091750753,0.4864864864864865,18,37.0,16.666666666666668,8.108108108108109,2.0555555555555554,287.3129816595205,2018-12-24 11:34:47,6,2018-12-24 11:30:00,FrazerBeach,Frazer Beach
487,17,0.045154385826568055,40.3645252196923,0.4864864864864865,18,37.0,16.666666666666668,8.108108108108109,2.0555555555555554,280.9050121631366,2018-12-24 11:34:40,6,2018-12-24 11:30:00,FrazerBeach,Frazer Beach
488,18,0.012256215277284044,39.09930091750753,0.4864864864864865,18,37.0,16.666666666666668,8.108108108108109,2.0555555555555554,287.3129816595205,2018-12-24 11:34:47,6,2018-12-24 11:30:00,FrazerBeach,Frazer Beach
489,1,0.17434350955052824,53.882919098576345,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,26.37414849789647,2018-12-24 11:35:26,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
490,2,0.07757316548530213,44.61893154875038,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,35.878462786961535,2018-12-24 11:35:35,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
491,3,-0.010665222496236915,38.542757387370905,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,38.02689092384002,2018-12-24 11:35:38,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
492,4,0.07757316548530213,44.61893154875038,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,35.878462786961535,2018-12-24 11:35:35,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
493,5,-0.0015960835611402158,35.35911927941082,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,66.63264378685072,2018-12-24 11:36:06,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
494,6,0.03883855168993,38.4771869120294,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,64.72903184417538,2018-12-24 11:36:04,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
495,7,0.1186984303663981,44.96191183890913,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,61.394821821587115,2018-12-24 11:36:01,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
496,8,0.2974041014941255,55.555624551841824,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,71.29203862862799,2018-12-24 11:36:11,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
497,9,0.15434025372870863,41.888316803438116,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,84.81240542168058,2018-12-24 11:36:24,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
498,10,0.103360738562008,41.370542796227205,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,87.7032195865082,2018-12-24 11:36:27,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
499,11,0.2974041014941255,55.555624551841824,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,71.29203862862799,2018-12-24 11:36:11,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
500,12,0.15434025372870863,41.888316803438116,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,84.81240542168058,2018-12-24 11:36:24,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
501,13,0.06480726503090484,47.33619146203287,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,132.6875874149945,2018-12-24 11:37:12,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
502,14,0.3309311923575634,55.51815710859582,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,122.02064026709988,2018-12-24 11:37:02,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
503,15,-0.0010934389635822717,42.327107713827466,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,163.15367323329284,2018-12-24 11:37:43,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
504,16,0.001901217443674219,37.43714623208681,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,178.9239856720519,2018-12-24 11:37:58,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
505,17,0.001901217443674219,37.43714623208681,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,178.9239856720519,2018-12-24 11:37:58,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
506,18,0.0068385419725136565,42.37412417257975,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,212.9457802632339,2018-12-24 11:38:32,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
507,19,0.07289469006066729,43.470516058427975,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,238.50524365202287,2018-12-24 11:38:58,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
508,20,0.09581269649057655,44.59507563231942,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,237.91267847834598,2018-12-24 11:38:57,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
509,21,0.0076939323709681595,45.12350018514915,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,276.34203102793737,2018-12-24 11:39:36,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
510,22,0.0076939323709681595,45.12350018514915,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,276.34203102793737,2018-12-24 11:39:36,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
511,23,0.6033432970163899,79.43566223184044,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,293.421167016011,2018-12-24 11:39:53,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
512,24,0.6033432970163899,79.43566223184044,0.5333333333333333,24,45.0,12.5,6.666666666666667,1.875,293.421167016011,2018-12-24 11:39:53,7,2018-12-24 11:35:00,FrazerBeach,Frazer Beach
513,1,0.007497465859891972,41.43422118294573,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,11.687741862481468,2018-12-24 11:40:11,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
514,2,0.007497465859891972,41.43422118294573,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,11.687741862481468,2018-12-24 11:40:11,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
515,3,0.4478876108633715,68.30423248720749,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,17.574905592798455,2018-12-24 11:40:17,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
516,4,0.0354374638391205,47.41854914321042,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,76.60207682062924,2018-12-24 11:41:16,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
517,5,0.674716177551631,73.81590261567551,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,80.8643034961068,2018-12-24 11:41:20,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
518,6,0.674716177551631,73.81590261567551,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,80.8643034961068,2018-12-24 11:41:20,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
519,7,0.0699255478733034,44.60650693978615,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,120.4509007401001,2018-12-24 11:42:00,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
520,8,0.0013741310332108236,38.31518927160453,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,148.07056206433055,2018-12-24 11:42:28,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
521,9,-0.0003474566974715487,32.40640353921725,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,153.5068415264097,2018-12-24 11:42:33,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
522,10,0.13568918831624288,45.06039229713703,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,170.00086702775022,2018-12-24 11:42:50,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
523,11,0.0049048417026509306,42.85874915497322,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,216.73434999533143,2018-12-24 11:43:36,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
524,12,0.0019897496250258495,41.069619905270244,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,237.84480257215833,2018-12-24 11:43:57,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
525,13,0.0019897496250258495,41.069619905270244,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,237.84480257215833,2018-12-24 11:43:57,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
526,14,0.023358605718043157,46.3510757134109,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,272.64941612834843,2018-12-24 11:44:32,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
527,15,0.0026969960573944296,36.105170422333494,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,282.3379481301458,2018-12-24 11:44:42,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
528,16,0.0008958171428629091,30.12075198475604,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,287.9297367986661,2018-12-24 11:44:47,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
529,17,0.0008958171428629091,30.12075198475604,0.3469387755102041,17,49.0,17.647058823529413,6.122448979591836,2.882352941176471,287.9297367986661,2018-12-24 11:44:47,8,2018-12-24 11:40:00,FrazerBeach,Frazer Beach
530,1,0.115127037876396,45.17695697679545,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,25.67253688549125,2018-12-24 11:45:25,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
531,2,-0.0004896353986663105,39.02801716548168,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,33.21270870045189,2018-12-24 11:45:33,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
532,3,0.09352659213720882,42.8222789332775,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,50.47207874891591,2018-12-24 11:45:50,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
533,4,0.09478011888788834,42.777236003281324,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,50.2098195785147,2018-12-24 11:45:50,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
534,5,0.040254382169214176,40.15491931437319,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,51.97821547348815,2018-12-24 11:45:51,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
535,6,0.09352659213720882,42.8222789332775,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,50.47207874891591,2018-12-24 11:45:50,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
536,7,0.23244536693954354,44.937794870433024,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,63.56287276825724,2018-12-24 11:46:03,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
537,8,0.23244536693954354,44.937794870433024,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,63.56287276825724,2018-12-24 11:46:03,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
538,9,0.1851711737023639,45.59256763964019,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,83.87475875151024,2018-12-24 11:46:23,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
539,10,0.4995308190563581,67.45830883554387,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,86.37594218267004,2018-12-24 11:46:26,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
540,11,0.4995308190563581,67.45830883554387,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,86.37594218267004,2018-12-24 11:46:26,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
541,12,0.0028965565372615076,38.37542622027552,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,119.25841684185724,2018-12-24 11:46:59,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
542,13,0.22777478451969502,52.35887926412515,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,103.63770441454922,2018-12-24 11:46:43,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
543,14,0.07113304527812347,45.56853563595624,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,115.13630701555044,2018-12-24 11:46:55,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
544,15,0.07113304527812347,45.56853563595624,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,115.13630701555044,2018-12-24 11:46:55,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
545,16,0.06375561549953168,43.22154016751048,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,160.0370933978828,2018-12-24 11:47:40,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
546,17,0.06375561549953168,43.22154016751048,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,160.0370933978828,2018-12-24 11:47:40,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
547,18,0.002251090684270207,40.91970945756564,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,193.07042931249939,2018-12-24 11:48:13,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
548,19,0.00031924410571360085,34.61193526219039,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,198.0426271358812,2018-12-24 11:48:18,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
549,20,0.10254238021864825,38.22965194568884,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,212.4007069747544,2018-12-24 11:48:32,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
550,21,0.15377438279183997,50.649024943282726,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,232.50815693707926,2018-12-24 11:48:52,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
551,22,0.3006506797542717,58.30432276984726,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,245.17233012963132,2018-12-24 11:49:05,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
552,23,0.0013164193927384105,33.974225213266514,0.46,23,50.0,13.043478260869565,6.0,2.1739130434782608,290.403756529277,2018-12-24 11:49:50,9,2018-12-24 11:45:00,FrazerBeach,Frazer Beach
553,1,0.4841498928682717,61.48805346094429,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,12.44608850759526,2018-12-24 11:50:12,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
554,2,0.4841498928682717,61.48805346094429,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,12.44608850759526,2018-12-24 11:50:12,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
555,3,0.07000545352052079,45.276873179647644,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,19.83643529400468,2018-12-24 11:50:19,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
556,4,0.002814338425500773,32.728906331198345,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,69.21817843279194,2018-12-24 11:51:09,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
557,5,0.01551986426322327,41.05368499664485,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,99.89907914405094,2018-12-24 11:51:39,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
558,6,0.09908662741078444,47.48985112003378,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,132.92018682305314,2018-12-24 11:52:12,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
559,7,0.187084508077293,48.44442504550618,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,176.9354284910664,2018-12-24 11:52:56,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
560,8,0.06313718448086886,42.217273434345046,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,184.09004529054488,2018-12-24 11:53:04,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
561,9,0.187084508077293,48.44442504550618,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,176.9354284910664,2018-12-24 11:52:56,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
562,10,0.05044912440225019,38.35567676611481,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,202.28066880476598,2018-12-24 11:53:22,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
563,11,0.185757160835894,50.63887755503102,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,224.18012426317082,2018-12-24 11:53:44,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
564,12,0.0440751118345164,48.77882001242017,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,247.52390997542642,2018-12-24 11:54:07,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
565,13,0.002637323600812036,33.47423029564662,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,259.43827833419897,2018-12-24 11:54:19,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
566,14,-0.0008744942625191765,39.47072350122189,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,253.93492956583276,2018-12-24 11:54:13,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
567,15,0.002637323600812036,33.47423029564662,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,259.43827833419897,2018-12-24 11:54:19,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
568,16,0.0025722716653144295,29.310884239828557,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,264.9499071840452,2018-12-24 11:54:24,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
569,17,0.0021940760063324793,40.35369100405882,0.37777777777777777,17,45.0,17.647058823529413,6.666666666666667,2.6470588235294117,293.3981530432968,2018-12-24 11:54:53,10,2018-12-24 11:50:00,FrazerBeach,Frazer Beach
570,1,0.002586379271150574,41.25991630807946,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,68.70193421479124,2018-12-24 11:56:08,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
571,2,0.03172808411671435,44.35707194815207,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,66.9996050448763,2018-12-24 11:56:06,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
572,3,0.0013402793538666025,39.891709291198524,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,92.53476635485724,2018-12-24 11:56:32,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
573,4,0.0564909002867488,42.461157453540245,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,128.16337712611784,2018-12-24 11:57:08,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
574,5,0.0047133610989889,49.526876792107814,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,144.8481653867488,2018-12-24 11:57:24,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
575,6,0.0050177749273480066,42.15504585776453,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,186.85876336065047,2018-12-24 11:58:06,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
576,7,0.003566757100765816,41.9597123281667,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,186.9670495437043,2018-12-24 11:58:06,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
577,8,0.001172113748428516,41.9723621187816,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,210.9795219552948,2018-12-24 11:58:30,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
578,9,0.3038162974502767,47.365475075309924,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,227.78363449685884,2018-12-24 11:58:47,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
579,10,0.0008394084338106955,39.29056447179036,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,289.31626240362925,2018-12-24 11:59:49,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
580,11,-0.0003110952749489915,39.20194402683497,0.24444444444444444,11,45.0,27.272727272727273,6.666666666666667,4.090909090909091,289.3522632662609,2018-12-24 11:59:49,11,2018-12-24 11:55:00,FrazerBeach,Frazer Beach
581,1,0.5473615345977789,69.55706133523978,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,55.751702920646544,2018-06-14 11:30:55,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
582,2,0.5242816667650011,68.17694967701887,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,78.56594174198176,2018-06-14 11:31:18,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
583,3,0.5242816667650011,68.17694967701887,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,78.56594174198176,2018-06-14 11:31:18,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
584,4,0.034256556256431064,35.76416561494928,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,129.0270054546023,2018-06-14 11:32:09,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
585,5,0.2715420649794088,53.602489834835566,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,145.2331188795019,2018-06-14 11:32:25,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
586,6,0.2715420649794088,53.602489834835566,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,145.2331188795019,2018-06-14 11:32:25,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
587,7,0.12639203033720867,39.251734166478684,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,179.38515712209758,2018-06-14 11:32:59,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
588,8,0.04837651183366265,33.128955952445715,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,188.26533346152118,2018-06-14 11:33:08,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
589,9,0.04837651183366265,33.128955952445715,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,188.26533346152118,2018-06-14 11:33:08,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
590,10,0.21397258208961029,40.88685376493368,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,232.1883455542416,2018-06-14 11:33:52,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
591,11,0.21397258208961029,40.88685376493368,0.3142857142857143,11,35.0,27.272727272727273,8.571428571428571,3.181818181818182,232.1883455542416,2018-06-14 11:33:52,0,2018-06-14 11:30:00,SevenMileBeach,Seven Mile Beach
592,1,0.5247743769846325,85.53385166935789,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,48.06449799268895,2018-06-14 11:35:48,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
593,2,0.5711586134873814,76.85992775921689,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,99.39411617710769,2018-06-14 11:36:39,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
594,3,0.5711586134873814,76.85992775921689,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,99.39411617710769,2018-06-14 11:36:39,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
595,4,0.7613687411497516,89.0655188042671,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,104.65624484803676,2018-06-14 11:36:44,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
596,5,0.306964346585455,56.92759562443445,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,123.77578326225417,2018-06-14 11:37:03,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
597,6,0.2885713367597861,54.870171043106154,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,136.3496172327232,2018-06-14 11:37:16,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
598,7,0.2885713367597861,54.870171043106154,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,136.3496172327232,2018-06-14 11:37:16,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
599,8,0.10549088364511261,36.679344166210925,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,162.8014682023759,2018-06-14 11:37:42,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
600,9,0.10549088364511261,36.679344166210925,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,162.8014682023759,2018-06-14 11:37:42,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
601,10,0.16535903931148183,40.18027275578485,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,160.57189383497294,2018-06-14 11:37:40,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
602,11,0.3409359465961542,72.83767436455085,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,174.08104642558843,2018-06-14 11:37:54,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
603,12,0.007198934348319697,32.86343842101142,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,208.06014058865344,2018-06-14 11:38:28,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
604,13,0.3409359465961542,72.83767436455085,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,174.08104642558843,2018-06-14 11:37:54,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
605,14,-0.00014006558899204435,34.09324531642756,0.38095238095238093,16,42.0,18.75,7.142857142857143,2.625,197.4184491404796,2018-06-14 11:38:17,1,2018-06-14 11:35:00,SevenMileBeach,Seven Mile Beach
